buyer_id,seller_id,tx_count,total_value
U00424,U01131,1,94.22
U01621,U01525,1,0.23
U00638,U00746,1,0.24
U00457,U00037,1,0.29
U00119,U00797,1,15.97
U00395,U00374,1,28.73
U01775,U01813,1,3.58
U00528,U00608,1,2.19
U00872,U01196,1,71.03
U00420,U01985,1,1.2
U00395,U00858,1,4.64
U00526,U00779,1,11.12
U01223,U00782,1,5.63
U01088,U00670,1,0.19
U00913,U01359,1,56.84
U01882,U01171,1,14.46
U01202,U00502,1,3.01
U01509,U00558,1,0.35
U01570,U01310,1,0.26
U00734,U01949,1,30.53
U00873,U00156,1,33.22
U01989,U01866,1,4.03
U01078,U01491,1,22.89
U00633,U01687,1,24.16
U01245,U00025,1,13.85
U00258,U01788,1,19.78
U01367,U01116,1,40.88
U00561,U00858,1,0.98
U00640,U00322,1,2.25
U00507,U01628,1,0.13
U00831,U01541,1,0.2
U00598,U01526,1,2.03
U00291,U01409,1,15.32
U01506,U00502,1,22.45
U01352,U01237,1,0.56
U01811,U01007,1,47.34
U01815,U00783,1,54.18
U00209,U01953,8,145.6
U01953,U01240,8,145.6
U01458,U00105,1,1.21
U01240,U00096,8,145.6
U00096,U00357,8,145.6
U00357,U00209,8,145.6
U01532,U00815,1,10.81
U00924,U00754,1,7.26
U01837,U00210,1,2.02
U00768,U00651,1,27.16
U01327,U00233,1,11.77
U00745,U00153,1,1.9
U00006,U00489,1,22.95
U00298,U00301,1,4.39
U01843,U01875,1,9.14
U01777,U01352,1,27.7
U00250,U00713,1,1.19
U00616,U01590,1,51.8
U01997,U00297,1,0.79
U01222,U00022,1,0.71
U00950,U00810,1,9.69
U00230,U01979,1,7.71
U00854,U01935,1,4.34
U00884,U00138,1,62.37
U01606,U00207,1,22.8
U00988,U01463,1,3.89
U01428,U00057,1,17.68
U01581,U01024,1,0.34
U01365,U01182,1,1.32
U01168,U01454,1,39.2
U00840,U01077,1,6.04
U00096,U01236,1,4.57
U00726,U00738,1,25.6
U00823,U01404,1,0.25
U01463,U01240,1,0.29
U00567,U00044,1,5.09
U01500,U01789,1,13.26
U00264,U00763,1,0.19
U01544,U01736,1,0.91
U00357,U01658,1,1.09
U01743,U01253,1,0.3
U01003,U01108,1,0.75
U01351,U01384,1,0.34
U00741,U00716,1,7.23
U00573,U00539,1,2.06
U01334,U01544,1,9.09
U01036,U01099,1,1.31
U00587,U01675,1,16.93
U01697,U01640,1,18.86
U00051,U00097,1,34.6
U00035,U00982,1,0.49
U00444,U00700,1,29.03
U01624,U01569,1,40.32
U01573,U01103,1,0.21
U01625,U01926,1,0.29
U00090,U00123,1,0.62
U01346,U00824,1,4.77
U01770,U01721,1,12.15
U01551,U01343,1,6.47
U01162,U00923,1,3.21
U01135,U00106,1,0.42
U01889,U01866,1,4.73
U00104,U01488,1,8.41
U00913,U01262,1,5.17
U00668,U01409,1,10.0
U00222,U01972,1,4.08
U01940,U00625,1,0.32
U01259,U00536,1,4.27
U01688,U00779,1,15.6
U01929,U00328,1,0.32
U00952,U00974,1,6.93
U01998,U00548,2,147.2
U01616,U00765,1,26.44
U01247,U00433,1,3.14
U00126,U00461,1,2.6
U01418,U00959,1,23.82
U00298,U00257,1,87.49
U01559,U01080,1,0.15
U01294,U01640,1,3.94
U01228,U00250,1,2.49
U00647,U01401,1,0.5
U00146,U00099,1,0.27
U01270,U01820,1,2.48
U01017,U01979,1,60.93
U00057,U00066,1,1.78
U01629,U00587,1,0.28
U00682,U01417,1,3.65
U00049,U00207,1,13.26
U01959,U00655,1,12.98
U00271,U01954,1,4.77
U01202,U01746,1,22.69
U00808,U00424,1,30.05
U00710,U01366,1,0.25
U01539,U00631,1,13.52
U01226,U00124,1,6.96
U01784,U01821,1,7.72
U00243,U00785,1,24.3
U01864,U00798,1,5.76
U01779,U00287,1,5.43
U00558,U01294,1,2.69
U00620,U00084,1,2.08
U00685,U01197,1,8.07
U00971,U00629,1,20.62
U01911,U00721,1,10.93
U01715,U00015,1,1.31
U01322,U01525,1,44.3
U01260,U00256,1,4.48
U00622,U00597,1,3.0
U01488,U00724,1,0.38
U00208,U00302,1,2923.95
U01013,U00674,1,0.35
U01349,U01172,1,4.49
U00135,U00743,1,1.07
U01067,U00613,1,27.45
U00929,U01596,1,6.72
U01001,U01746,1,0.36
U01466,U00885,1,7.06
U01322,U01020,1,77.45
U00821,U00275,1,25.41
U01033,U00067,1,3.04
U00516,U01061,1,0.41
U00124,U00100,1,0.98
U01668,U01218,1,134.52
U00342,U01113,1,1.04
U01806,U00859,1,0.77
U01912,U00302,1,3.32
U01376,U01737,1,0.4
U01262,U00296,1,1.47
U01430,U01440,1,12.15
U00047,U01133,1,31.31
U00429,U00898,1,1.89
U01151,U01448,1,1.67
U01845,U01922,1,3.42
U01538,U01518,1,9.66
U01481,U00616,1,2.78
U01166,U00130,1,5.8
U00744,U01631,1,0.91
U00978,U00110,1,1.04
U01787,U00162,1,63.64
U01406,U01966,1,20.17
U01397,U01548,1,0.38
U01976,U00179,1,1737.58
U01005,U00920,1,0.24
U00774,U01422,1,5.74
U01195,U00495,1,2.47
U01266,U00848,1,52.95
U01241,U00558,1,0.52
U00059,U01009,1,22.99
U01987,U00856,1,3.21
U01395,U01728,1,3.45
U00431,U01250,1,1.79
U00394,U00522,1,0.6
U01055,U00362,1,0.44
U01771,U00626,1,0.4
U00076,U00618,1,1.68
U00859,U00040,1,16.89
U01540,U01755,1,0.3
U00475,U01176,1,34.27
U00660,U00729,1,9.58
U01805,U01600,1,1.85
U01597,U01305,2,45.48
U00237,U00360,1,9.26
U00259,U01682,1,0.47
U01274,U01843,1,4.02
U00537,U01489,1,0.33
U01482,U01618,1,5.99
U00373,U00998,1,54.79
U00319,U00122,1,24.51
U01117,U01114,1,0.94
U00013,U00358,1,3.29
U01853,U00882,1,1.27
U00496,U00240,1,61.21
U00604,U01455,1,22.95
U01191,U00119,1,2.21
U00702,U01071,1,4.41
U00524,U01516,1,3.11
U00849,U01155,1,3.56
U01567,U00552,1,0.42
U00264,U01718,1,0.29
U01833,U00164,1,29.59
U00052,U01286,1,2.73
U00768,U01823,1,0.49
U01420,U01859,1,26.27
U00025,U00960,1,8.74
U00995,U01349,1,0.48
U01329,U00928,1,3.16
U01540,U00884,1,1.1
U00219,U00031,1,7.33
U01275,U01007,1,3.36
U00892,U00636,1,1.03
U01966,U01369,2,5.32
U01751,U01626,1,0.26
U00748,U00713,1,4.05
U01424,U01997,1,1.7
U00716,U00983,1,9.62
U00416,U00253,1,5.53
U01564,U01042,1,2.89
U01373,U00444,1,5.15
U01986,U01014,1,0.31
U01846,U01413,1,28.52
U01861,U01723,1,1.7
U01302,U01415,1,0.59
U01138,U00657,1,0.24
U01811,U00439,1,0.38
U00737,U01800,1,18.42
U00149,U01756,1,1.84
U01750,U00344,1,13.21
U01712,U00587,2,119.34
U00841,U00061,1,0.48
U01396,U01343,1,1.09
U01561,U01346,1,6.74
U00380,U00262,1,36.27
U01443,U01897,1,22.92
U01306,U01961,1,2.53
U00592,U00028,1,16.48
U01842,U00154,1,0.3
U01205,U01845,1,6.54
U00892,U01390,1,16.34
U00137,U01864,1,3.08
U01293,U01860,1,8.46
U01236,U00961,1,4.96
U00170,U00821,1,23.0
U01801,U00446,1,6.86
U01446,U01908,1,21.97
U00286,U00956,1,17.11
U01305,U00496,1,1.49
U01363,U01214,1,0.39
U00592,U00067,1,3.14
U00590,U00641,1,1.67
U01061,U01089,1,8.09
U01641,U01318,1,8.76
U00891,U00592,1,0.25
U01494,U01325,1,0.2
U01426,U00945,1,0.69
U01926,U00684,1,5.24
U00566,U01575,1,0.18
U00880,U00069,1,4.5
U01979,U00814,1,13.88
U00457,U00530,1,0.37
U00574,U01689,1,5.08
U01067,U01744,1,22.06
U01228,U00559,1,0.52
U01698,U00192,1,0.76
U00140,U00743,1,0.59
U00141,U00426,1,11.48
U01120,U01907,1,8.19
U00070,U01318,1,4.34
U01805,U00095,1,1.4
U00466,U00641,1,1.31
U00964,U00009,1,52.2
U00291,U00845,1,52.61
U01511,U01389,1,2.62
U00991,U01444,1,12.22
U01538,U00476,1,10.54
U01944,U01741,1,0.65
U01596,U00483,1,5.5
U00913,U01605,1,11.37
U00854,U00035,1,0.47
U01839,U01252,1,5.15
U00445,U01503,1,5.05
U00587,U00869,1,20.35
U01362,U00676,1,0.23
U01001,U00510,1,26.78
U00484,U01851,1,63.36
U00066,U01518,1,0.86
U00484,U01836,1,13.6
U01896,U01446,1,0.53
U01119,U01913,1,0.7
U01169,U01929,1,0.77
U00093,U01985,1,5.24
U01638,U01870,1,8.12
U01806,U00116,1,13.07
U00247,U01303,1,29.38
U01623,U00290,1,93.54
U01008,U01524,1,0.25
U01880,U00283,1,0.45
U00158,U00485,1,0.3
U00734,U00857,1,24.33
U01265,U01564,1,2.85
U01886,U00757,1,9.8
U01984,U01468,1,57.22
U00261,U01707,1,34.07
U01511,U01123,1,14.1
U00347,U00040,1,7.92
U00702,U01342,1,13.5
U01008,U00584,1,0.85
U00214,U01612,1,18.92
U00059,U00328,1,6.19
U00034,U00253,1,0.64
U01447,U01808,1,1.41
U00936,U01816,1,0.42
U00641,U01305,1,0.48
U01457,U01282,1,1.27
U01915,U00273,1,6.46
U01049,U00220,1,27.37
U00498,U01505,1,0.4
U01204,U00712,1,5.67
U00639,U01150,1,0.37
U01703,U00642,1,2.71
U00689,U00317,1,0.32
U01939,U01474,1,2.2
U01034,U01017,1,18.1
U00170,U01371,1,6.13
U00684,U01976,1,1.37
U00815,U01229,1,20.36
U00606,U01357,1,4.03
U01044,U00475,1,1.18
U00602,U01617,1,1.44
U01288,U01133,1,0.68
U01939,U00816,1,0.7
U01656,U00142,1,7.9
U01401,U01393,1,3.12
U01556,U01842,1,14.13
U01883,U01146,1,9.89
U00167,U00946,1,14.08
U00218,U00060,1,20.4
U00934,U01260,1,45.01
U00730,U01065,1,0.53
U00529,U01006,1,2.15
U00934,U00514,1,1001.64
U00934,U01222,1,4.35
U01488,U01745,1,9.81
U00259,U00955,1,4.65
U00934,U00152,1,1161.87
U00934,U00427,1,181.61
U00934,U00561,1,314.09
U00586,U00841,1,3.89
U00934,U00470,1,463.59
U00436,U00886,1,7.58
U00934,U01040,1,20.85
U00810,U01244,1,15.0
U01752,U01447,1,4.52
U01020,U01386,1,0.41
U00934,U01861,1,314.4
U01937,U00908,1,2.99
U00934,U00929,1,247.84
U00494,U00463,1,57.78
U01875,U01977,1,0.27
U01021,U01013,1,11.35
U01290,U01576,1,10.0
U01161,U00370,1,0.53
U00528,U01027,1,0.24
U01158,U00121,1,9.71
U01886,U01251,1,1.13
U01673,U01670,1,7.95
U01273,U00589,1,7.94
U01775,U01864,1,7.26
U00418,U01120,1,0.3
U00218,U00178,1,0.39
U01993,U00538,1,257.84
U01245,U01787,1,15.83
U01901,U00543,1,0.19
U00868,U01622,1,1.99
U01837,U00705,1,4.47
U01757,U01582,1,1.85
U00324,U00732,1,0.86
U00674,U01160,1,12.61
U00799,U01640,1,1.8
U00338,U01828,1,21.86
U00947,U00431,1,19.97
U00117,U01997,1,2.11
U00188,U01659,1,38.51
U01164,U00508,1,2.99
U00387,U00177,1,3.63
U01499,U01837,1,15.04
U00605,U00795,1,2.26
U00832,U01947,1,6.48
U01845,U01667,1,13.02
U01626,U01981,1,0.45
U01270,U01758,1,0.43
U00443,U01629,1,32.9
U00492,U01350,1,9.68
U01032,U00226,1,4.03
U00630,U00226,1,10.13
U00487,U00642,1,0.69
U01278,U01830,1,4.73
U01388,U00877,1,4.09
U01716,U01235,1,0.28
U00273,U00808,1,15.35
U00227,U01645,1,10.3
U01439,U01381,1,1.85
U00315,U01658,1,27.67
U00896,U01708,1,9.12
U01573,U00154,1,20.77
U01765,U01780,1,2.97
U00984,U01504,1,2.02
U00065,U00540,1,4.6
U00724,U01415,1,4.85
U00191,U00531,1,6.93
U01705,U01063,1,8.45
U00506,U00000,1,29.69
U00942,U01918,1,28.99
U01234,U00831,1,27.96
U00213,U01972,1,4.24
U00542,U00600,1,50.77
U01445,U00887,1,12.99
U00887,U00403,1,16.89
U00403,U01445,1,21.11
U00089,U01482,1,17.97
U01764,U01656,1,0.45
U00524,U01482,1,1.08
U01806,U01482,1,223.99
U00219,U01273,1,24.03
U00760,U01056,1,13.29
U01924,U00696,1,0.57
U00271,U01482,1,103.78
U01987,U00270,1,10.26
U01901,U01275,1,5.8
U01539,U00285,1,0.4
U01508,U01910,1,5.37
U00069,U01531,2,10.52
U01393,U00877,1,0.69
U00331,U01334,1,259.2
U00078,U01118,1,57.88
U01381,U01418,1,17.33
U00194,U01996,1,2.19
U00784,U01093,1,5.75
U00169,U00786,1,0.35
U01707,U00802,1,0.62
U00049,U00918,1,8.05
U01567,U01778,1,6.67
U01942,U01006,1,20.74
U01718,U01028,1,0.35
U00049,U01213,1,0.29
U00844,U01535,1,43.85
U01672,U00884,1,0.25
U01715,U00768,1,2.58
U00013,U00576,1,0.5
U00863,U00534,1,68.72
U01754,U01286,1,6.45
U01387,U01147,1,3.71
U01262,U01286,1,116.15
U01635,U00540,1,4.12
U00364,U00877,1,2.0
U00359,U01286,1,24.79
U00927,U00247,1,141.47
U01298,U01286,1,2.98
U00129,U00863,1,0.27
U01325,U01415,1,1.93
U01503,U01239,1,1.27
U01729,U00561,1,0.44
U00235,U01458,1,0.44
U00536,U01254,1,1.12
U01454,U00486,1,16.22
U01501,U01224,1,6.92
U01184,U01159,1,6.24
U01613,U01402,1,0.22
U01699,U00175,1,33.8
U01110,U00872,1,8.77
U00205,U00215,1,4.74
U01318,U01942,1,13.55
U00074,U01796,1,4.93
U00848,U01486,1,0.14
U01297,U00473,1,3.46
U00535,U01729,1,3.56
U01190,U01055,1,1.46
U00500,U01059,1,0.38
U00872,U01346,1,14.53
U00084,U00952,1,1.03
U00377,U01577,1,1.11
U00690,U01237,1,4.69
U00073,U00192,1,1.03
U00689,U01837,1,24.42
U00501,U00928,1,5.83
U00959,U01970,1,19.52
U00192,U01956,1,7.38
U00463,U01846,1,6.06
U00177,U01849,1,28.03
U00518,U01667,1,0.28
U01053,U01892,1,6.24
U01446,U00691,1,6.89
U00194,U01651,1,25.81
U00967,U00306,1,5.32
U00974,U01939,1,14.11
U00656,U00895,1,28.53
U00140,U01778,1,10.56
U00765,U01127,1,11.31
U00581,U01303,1,22.03
U01206,U00049,1,0.57
U01345,U00295,1,12.49
U00658,U00322,1,0.17
U00081,U00919,1,41.83
U00170,U01411,1,24.97
U01046,U01979,1,14.34
U00458,U01476,1,31.48
U01362,U01443,1,9.64
U01369,U01135,1,13.67
U01023,U00187,1,2.95
U01079,U00998,1,35.51
U00630,U01293,1,7.5
U01351,U01186,1,0.37
U01960,U00006,1,47.17
U00516,U00741,1,0.31
U01568,U01180,1,1.52
U00347,U01031,1,3.25
U01248,U00566,1,6.11
U01343,U01472,1,13.02
U01524,U00014,1,4.49
U00572,U01108,1,4.5
U01017,U01029,1,0.53
U00346,U00750,1,11.37
U01476,U01383,1,1.76
U01379,U01018,1,0.42
U01172,U01913,1,3.77
U01023,U01835,1,3.97
U00479,U01705,1,6.23
U01949,U01641,1,2.13
U00447,U00520,1,0.12
U01714,U01422,1,0.52
U00756,U00217,1,13.03
U00969,U00488,1,0.28
U01619,U00582,1,29.75
U00705,U00792,1,1.6
U00027,U01508,1,4.49
U01134,U00859,1,25.45
U01709,U01657,1,4.43
U00144,U01802,1,2.47
U00880,U00536,1,4.6
U00054,U01157,1,0.57
U01399,U01484,1,4.03
U01024,U01374,1,1.41
U01401,U00484,1,1.1
U00716,U00713,1,2.47
U00892,U00010,1,4.52
U00197,U01368,1,4.48
U01262,U00588,1,1.85
U00673,U00132,1,57.37
U00833,U01436,1,0.29
U01999,U00753,1,34.93
U00916,U01597,1,0.73
U00373,U01604,1,11.79
U00000,U00537,1,35.04
U00356,U01995,1,1.09
U00152,U00124,1,7.64
U00648,U01725,1,0.33
U00964,U01644,1,6.43
U00774,U00839,1,20.88
U00753,U00720,1,0.94
U01230,U00132,1,23.92
U00423,U00820,1,21.62
U01618,U01897,1,8.4
U00476,U01080,1,1.01
U01521,U01641,1,27.27
U00971,U00283,1,2.03
U01778,U01422,1,4.76
U01469,U01899,8,1406.83
U00273,U01135,1,0.42
U01899,U00518,8,1406.83
U00714,U00066,1,0.58
U00518,U01520,8,1406.83
U01520,U01934,8,1406.83
U01934,U01469,8,1406.83
U00146,U00162,1,8.05
U01535,U00945,1,17.97
U00004,U00816,1,1.79
U01171,U00984,1,19.97
U00046,U01937,1,3.78
U00778,U01855,1,10.26
U01040,U01604,1,0.24
U00612,U01528,1,29.29
U00210,U00019,1,12.67
U00126,U00128,1,5.52
U01154,U00976,1,14.62
U00475,U01112,1,10.31
U00789,U00454,1,0.26
U00519,U00628,1,0.24
U01514,U01243,1,25.31
U00259,U00348,1,4.81
U01307,U00294,1,656.57
U00266,U01221,1,0.36
U00701,U01516,1,0.63
U01767,U01408,1,16.73
U00583,U01695,1,0.58
U01184,U00383,1,8.33
U00873,U00513,1,31.88
U00009,U00277,1,1.37
U00831,U00722,1,0.4
U01627,U00293,1,0.53
U01183,U01503,1,9.99
U01019,U00760,1,2.16
U00779,U00199,1,2.77
U00111,U00129,1,9.13
U00267,U01750,1,10.23
U00510,U01684,1,5.53
U01424,U00955,1,140.28
U00945,U00046,1,13.17
U00688,U00976,1,360.26
U00533,U00106,1,11.51
U00954,U01578,1,23.62
U00715,U01083,1,1.03
U00952,U01651,1,18.22
U01219,U01398,1,11.53
U00720,U00902,1,16.5
U01074,U01171,1,0.63
U01907,U01049,1,160.41
U00412,U00854,1,0.7
U01058,U01986,1,1.18
U00613,U00577,1,23.4
U00999,U01226,1,2.73
U00085,U00482,1,1.16
U01219,U01905,1,23.89
U01445,U01403,1,49.19
U01804,U01881,1,0.31
U00240,U01998,1,16.91
U01662,U01100,1,67.21
U00647,U00866,1,4.49
U00431,U01438,1,0.3
U01160,U01982,1,33.6
U00737,U01490,1,9.9
U00104,U01823,1,9.49
U00141,U00117,1,3.02
U01093,U00634,1,5.56
U01793,U01649,1,0.71
U01773,U01585,1,20.5
U01614,U01320,1,0.36
U00392,U00273,1,1.73
U01732,U01857,1,0.42
U00112,U00758,1,54.2
U01452,U01171,1,17.0
U00237,U00002,1,23.36
U00112,U00384,1,33.48
U01915,U01040,1,20.37
U01534,U00370,1,1.03
U00112,U01966,1,71.46
U01490,U01802,1,10.46
U01331,U00117,1,0.2
U00112,U01576,1,51.24
U00112,U00579,1,512.32
U01322,U01139,1,1.37
U00683,U00649,1,2.36
U00112,U00782,1,393.11
U00112,U01686,1,664.22
U00112,U01840,1,32.86
U01692,U01602,1,0.18
U00310,U00869,1,12.27
U00112,U00629,1,786.33
U00157,U01529,1,24.18
U01887,U01578,1,24.85
U00112,U00848,1,567.49
U01208,U01386,1,5.71
U00242,U00006,1,9.36
U00400,U01651,1,306.25
U00417,U01227,2,67.16
U00735,U01397,1,62.45
U01313,U00310,1,17.9
U01305,U01118,1,3.29
U01739,U01074,1,4.16
U01751,U00802,1,0.23
U01579,U01870,1,2.11
U00900,U00161,1,55.6
U00261,U00810,1,26.53
U00743,U01069,1,16.05
U00878,U01064,1,10.53
U00358,U00543,1,36.4
U01749,U01083,1,19.32
U00107,U00394,1,14.36
U01455,U01086,1,1.81
U01724,U00048,1,8.2
U00225,U00122,1,54.86
U01472,U01614,1,0.26
U00166,U01082,1,1.16
U01710,U01820,1,3.43
U01775,U00303,1,19.26
U01576,U00624,1,8.02
U00984,U00760,1,92.18
U00873,U01472,1,18.8
U01357,U01228,1,44.53
U01017,U01039,1,8.92
U00718,U01827,1,0.37
U00327,U01385,1,91.91
U00502,U01591,1,2.93
U00901,U00911,1,0.38
U01617,U01574,1,15.06
U01822,U01385,1,38.19
U01554,U01656,1,9.2
U00561,U01754,1,3.96
U00635,U01676,1,10.14
U01377,U01385,1,4.81
U00552,U00776,1,4.52
U01009,U01347,1,0.43
U01539,U00254,1,9.65
U00025,U00654,1,0.22
U00885,U01385,1,20.71
U00735,U01196,1,1.58
U00687,U00926,1,5.01
U00351,U00985,1,191.17
U00865,U01410,1,28.31
U01440,U01657,1,3.57
U00822,U00410,1,16.71
U00261,U01340,1,16.04
U00551,U00855,1,0.42
U00038,U01440,1,1.21
U00847,U00870,1,14.18
U01334,U01972,1,10.61
U00664,U00008,1,16.63
U01355,U01637,1,40.48
U01412,U00676,1,0.38
U00620,U00788,1,4.2
U01298,U00561,1,1.74
U00036,U00206,1,0.69
U00321,U00037,1,20.35
U00821,U01126,1,0.65
U01423,U00640,1,2.54
U01943,U01187,1,0.85
U01114,U01233,1,10.18
U00635,U00938,1,0.32
U01449,U01097,1,5.15
U01817,U00559,1,0.32
U00764,U00923,1,34.96
U01676,U01398,1,1.22
U01956,U00750,1,0.33
U01735,U00981,1,6.2
U00667,U01508,1,0.36
U01871,U01140,1,17.31
U01443,U00682,1,0.38
U00947,U01053,1,16.37
U01259,U00605,1,46.33
U00773,U01263,1,10.93
U00422,U01313,1,2.79
U01151,U00316,1,4.17
U00997,U00868,1,28.89
U00970,U01054,1,2.29
U00911,U01376,1,35.19
U00047,U00832,1,7.81
U00606,U01456,1,23.98
U01460,U00543,1,5.45
U00646,U00844,1,6.26
U00565,U01596,1,9.87
U01354,U01924,1,0.77
U00129,U01479,1,6.44
U01163,U00502,1,8.83
U00874,U00789,1,10.09
U01730,U01756,1,37.68
U01976,U00251,1,9.23
U01497,U01496,1,76.24
U01700,U01351,1,24.99
U01182,U01403,1,5.57
U00397,U00147,1,4.33
U01369,U00043,1,5.0
U01419,U01208,1,168.1
U01539,U01426,1,47.82
U01208,U00900,1,218.54
U00531,U01076,1,17.16
U00178,U00072,1,11.21
U00900,U01419,1,273.17
U01127,U00101,1,6.73
U00034,U00406,1,4.89
U00086,U00950,1,0.48
U01334,U01353,1,1.35
U00866,U00138,1,20.83
U01076,U01460,1,0.15
U01055,U00995,1,6.17
U00172,U00870,1,4.3
U01430,U01532,1,0.25
U00674,U01284,1,12.08
U01554,U00859,1,0.46
U00137,U00518,1,4.42
U00910,U00767,1,35.65
U01293,U00798,1,0.27
U01361,U00152,1,4.19
U01810,U01899,1,5.86
U01479,U00092,1,1.09
U00789,U01446,1,6.11
U00871,U00303,1,9.98
U01789,U01328,1,933.52
U00528,U00696,1,18.6
U01164,U01664,1,3.43
U00568,U01888,1,0.31
U01280,U00122,1,7.28
U00291,U00327,1,0.68
U01737,U00999,1,15.17
U00056,U00289,1,0.14
U00836,U01035,1,5.42
U00511,U01712,1,0.2
U01379,U01404,1,5.15
U00015,U01821,1,1.89
U00680,U01807,1,23.35
U01497,U01151,1,0.29
U00883,U01516,1,0.61
U00647,U00468,1,0.54
U00475,U00437,1,9.04
U01932,U00632,1,8.16
U01365,U01712,1,14.1
U00058,U00071,1,6.72
U01147,U00788,1,11.42
U00421,U01013,1,14.86
U00188,U01545,1,24.33
U01322,U01694,1,0.68
U00425,U01476,1,7.28
U01404,U01880,1,1.64
U01409,U01141,1,0.67
U00475,U01222,1,1.72
U01722,U00451,1,0.36
U00175,U01801,1,19.83
U00904,U01183,1,31.86
U01890,U00623,1,0.43
U00243,U00864,1,19.53
U01421,U00641,1,13.73
U01797,U01942,1,15.06
U01435,U01737,1,1.24
U01300,U01158,1,33.81
U00929,U01299,1,3.03
U01612,U00651,2,52.3
U01824,U01473,1,7.82
U00076,U00249,1,3.09
U00278,U00957,1,11.99
U00174,U01286,1,91.85
U00536,U00026,1,0.6
U00605,U00196,1,25.63
U00955,U00075,1,0.31
U00040,U00521,1,6.51
U01507,U01499,1,11.95
U00179,U01050,1,0.25
U01066,U01076,1,3.42
U00356,U01965,1,0.51
U01468,U00898,1,4.32
U00362,U01853,1,0.19
U00218,U01291,1,3.88
U01031,U01608,1,6.06
U00240,U01309,1,32.16
U00380,U00260,1,682.44
U01425,U01993,1,1.62
U01277,U01989,1,0.49
U01192,U00100,1,0.13
U00540,U00102,1,3.6
U01154,U01046,1,4.35
U01199,U01869,1,21.4
U01996,U01004,1,50.77
U00844,U00567,1,25.72
U01630,U01554,1,56.91
U00853,U01706,1,6.16
U00668,U01243,1,0.11
U01808,U00061,1,10.02
U00049,U00958,1,0.24
U01934,U00140,1,4.19
U00063,U01509,1,42.59
U00801,U01785,2,299.16
U01578,U00018,1,4.44
U01665,U01994,1,4.11
U01296,U01851,1,15.23
U00537,U00273,1,5.89
U01134,U00768,1,7.98
U00149,U01605,1,54.26
U00645,U01672,1,47.01
U01513,U00642,1,0.22
U00460,U00079,1,9.95
U01060,U01859,1,24.99
U00286,U00370,1,6.22
U00389,U01407,1,2.89
U00906,U01858,1,179.76
U00029,U01112,1,0.5
U01619,U00975,1,0.26
U00113,U01897,1,0.21
U01189,U00206,1,1.29
U01599,U00110,1,15.17
U01057,U01627,1,1.07
U01356,U01233,1,4.34
U01635,U01316,1,3.14
U01961,U01802,1,0.23
U01995,U01775,1,9.73
U00672,U00938,1,30.58
U00890,U01589,1,4.68
U00876,U00756,1,38.39
U00876,U01098,2,223.2
U00966,U00118,1,24.75
U01197,U01595,1,14.11
U01480,U01831,1,1.38
U00616,U00555,1,8.3
U00496,U01161,1,0.96
U00222,U00213,1,8.16
U00737,U00319,1,1.93
U00266,U01155,1,19.43
U01308,U01962,1,30.6
U00233,U01446,1,16.21
U01428,U01110,1,2.91
U00452,U00479,1,5.15
U00026,U00342,1,15.0
U01774,U01164,1,14.23
U00911,U01599,1,0.32
U01227,U00571,1,0.45
U00993,U00500,1,13.31
U00278,U00942,2,229.08
U01739,U00831,1,23.12
U01485,U01574,1,0.84
U01164,U00398,1,2.84
U00039,U00037,1,5.34
U01956,U00833,1,0.23
U01834,U01263,1,2.7
U00976,U01941,1,3.14
U01274,U01973,1,5.96
U01950,U00795,1,10.8
U01782,U00203,1,42.71
U01936,U01863,1,2.57
U01871,U01464,1,1.85
U01270,U00960,1,4.78
U01371,U00327,1,163.27
U00038,U01269,1,5.77
U01519,U01375,1,7.43
U00636,U00644,1,12.36
U00088,U00110,1,20.25
U01379,U01476,1,28.28
U00122,U01069,1,64.28
U00777,U00659,1,9.91
U01296,U00314,2,2.36
U01417,U01573,1,12.08
U00968,U00892,1,3.74
U00031,U01358,1,3.43
U01333,U01992,1,19.25
U01374,U01264,1,17.31
U00246,U01231,1,9.77
U01374,U01806,1,563.92
U00486,U01366,1,16.38
U01374,U00506,1,13.46
U00312,U00442,1,2.1
U01374,U01440,1,153.04
U00942,U00014,1,0.49
U01374,U00303,1,26.64
U00442,U01189,1,10.6
U00867,U00654,1,2.55
U00389,U00582,1,1.42
U01374,U00552,1,518.69
U01659,U01369,1,1.78
U01374,U00833,1,35.78
U01374,U01018,1,69.59
U01374,U01976,2,158.44
U00771,U01338,1,0.42
U01588,U01762,1,2.44
U01963,U01325,1,2.59
U01927,U01764,1,0.75
U00768,U01983,1,4.69
U01505,U00712,1,6.75
U01252,U00159,1,41.52
U01190,U01764,1,64.92
U01340,U01345,1,12.73
U00736,U01307,1,22.59
U01937,U00500,1,49.24
U00203,U01764,1,118.07
U00661,U01344,1,7.9
U00281,U01764,1,41.75
U01881,U00849,1,3.2
U00183,U00904,1,4.99
U00652,U01896,1,6.31
U00965,U00471,1,41.17
U00297,U01096,1,9.33
U01362,U00708,1,0.29
U00810,U00346,1,5.47
U01201,U01478,1,25.81
U00801,U00342,1,23.71
U01285,U00991,1,14.57
U00343,U01980,1,3.89
U01890,U00797,1,4.92
U01625,U01620,1,0.58
U00234,U00176,1,25.1
U01211,U00396,1,37.64
U01552,U01355,1,1325.5
U01530,U00087,1,0.21
U00410,U01551,1,3.36
U00908,U01460,1,0.1
U01551,U00358,1,4.37
U00358,U00410,1,5.46
