transaction_id,timestamp,marketplace,buyer_id,seller_id,item_id,category,price,quantity,currency,payment_method,buyer_region,seller_region,buyer_device,seller_device,buyer_account_age_days,seller_account_age_days,buyer_feedback,seller_feedback,buyer_kyc,seller_kyc,buyer_vpn_suspected,seller_vpn_suspected,buyer_ip_hash,seller_ip_hash,cumulative_spend_24h,time_since_prev_buyer_min,time_since_prev_seller_min,buyer_seller_prior_7d_edgecount,anomaly_label,anomaly_notes,payment_id,price_z
Tf2358f09f8,2025-04-17 09:44:08,Arcade,U00658,U00322,I0311,consumable,0.17,1,GEM,card,EAST_ASIA,OCE,android,desktop,190,130,3.94,3.67,1,0,0,0,bf9636f6ce,284ac55353,76.45,-10695.08,23066.57,1,normal,,P404c3e5dcd,-0.301
Td65c702a20,2025-04-17 09:50:48,Prime,U00081,U00919,I0332,skin_legendary,41.83,1,GEM,card,NA,LATAM,desktop,android,883,92,3.9,4.26,0,1,1,0,cc28ca16d4,5625217b93,26.68,-4669.42,14413.18,1,normal,,P91f9662368,-0.208
T6650f099b5,2025-04-17 09:51:26,Arcade,U00170,U01411,I0210,artifact,24.97,1,GEM,wallet,NA,SEA,desktop,android,45,123,4.45,3.49,0,1,0,0,0a9b29f169,07e86a7681,83.65,735.92,13757.33,1,normal,,P1adcfca2c7,-0.284
T6b554ff4d0,2025-04-17 09:56:49,Prime,U01046,U01979,I0009,artifact,14.34,1,GEM,card,EAST_ASIA,EU,ios,desktop,299,332,3.96,4.72,1,0,1,0,546dee15df,bc82e8056c,0.0,19930.43,-16152.85,1,normal,,P4377ab3bef,-0.352
Tc91efa2611,2025-04-17 09:58:14,Prime,U00458,U01476,I0273,skin_legendary,31.48,1,GEM,wallet,NA,NA,console,desktop,28,259,4.2,4.07,1,1,0,0,7227774686,bb14f95af8,0.0,11450.07,21183.53,1,normal,,P06f7606112,-0.246
Tbec9102457,2025-04-17 10:05:30,Arcade,U01362,U01443,I0202,consumable,9.64,1,GEM,crypto,EU,EU,desktop,desktop,874,90,4.03,5.0,1,0,0,0,3ad16a1d53,c6f0769a11,23.16,-1954.03,-15848.88,1,shill_bidding,Inflated final sale for staged auction,Pb9284abc59,4.261
Tb2503d450e,2025-04-17 10:11:57,Prime,U01369,U01135,I0033,mount,13.67,1,GEM,card,LATAM,OCE,desktop,android,550,112,4.86,3.86,0,0,0,0,b63fef9d07,f478d64f5a,0.0,,,1,normal,,P70ba15add0,-0.251
T7c4fe048eb,2025-04-17 10:17:25,Arcade,U01023,U00187,I0351,card_epic,2.95,1,GEM,giftcode,OCE,SEA,ios,console,59,114,4.82,3.91,1,1,0,0,fa0f85eeb4,ba0ae09008,0.0,,,1,normal,,Pd4c6051979,-0.28
T8f4ee21db8,2025-04-17 10:21:08,Prime,U01079,U00998,I0159,blueprint,35.51,1,GEM,wallet,EAST_ASIA,LATAM,desktop,desktop,519,34,3.08,4.39,1,1,0,0,d0f086e5bf,6586c25fc7,0.0,,1346.92,1,normal,,P17dd4c0e19,0.043
Te352bd5b89,2025-04-17 10:28:29,Shadow,U00630,U01293,I0081,skin_rare,7.5,1,GEM,wallet,NA,SEA,desktop,ios,639,654,3.62,4.07,0,1,0,0,0f0c11b833,43a04abda5,36.55,-7740.37,-4733.15,1,normal,,Pd2ecdec9f2,-0.202
T0c1f3341c8,2025-04-17 10:49:21,Prime,U01351,U01186,I0494,consumable,0.37,1,GEM,giftcode,LATAM,NA,desktop,desktop,977,139,4.23,4.08,1,1,0,0,d73791bede,031ad24e13,0.0,,-9976.7,1,normal,,Pc648bbb46e,-0.205
T36ebafd8e1,2025-04-17 10:51:04,Arcade,U01960,U00006,I0304,skin_legendary,47.17,1,GEM,card,LATAM,NA,desktop,desktop,21,281,3.33,3.94,1,1,0,0,0316a10896,3dad40b2be,1.24,-10328.78,-650.55,1,normal,,Pe61b943a6c,-0.188
T322b50bdca,2025-04-17 11:03:11,Arcade,U00516,U00741,I0228,card_common,0.31,1,GEM,card,NA,SEA,desktop,android,902,29,5.0,4.68,1,1,0,0,2e3e9def26,84ce16a138,12.88,1608.1,15529.7,1,normal,,P050bce1436,-0.3
Tcb22c66ab1,2025-04-17 11:03:40,Prime,U01568,U01180,I0282,title,1.52,1,GEM,wallet,EAST_ASIA,EU,desktop,desktop,168,47,5.0,4.46,0,1,0,0,e1668f03df,9a863a8635,0.0,10459.0,-2578.9,1,normal,,Pd3387ceb40,-0.325
Tacf2dfef8c,2025-04-17 11:10:10,Prime,U00347,U01031,I0252,card_epic,3.25,1,GEM,crypto,NA,OCE,desktop,ios,25,46,4.97,3.61,1,1,0,1,1533bfff9f,4d740081ef,7.92,912.95,,1,normal,,P08feece955,-0.27
T3fa3716890,2025-04-17 11:11:43,Prime,U01248,U00566,I0493,skin_rare,6.11,1,GEM,card,SEA,EU,desktop,ios,155,222,4.89,4.71,1,1,0,0,5113d4d400,03b8557395,57.35,-18352.77,-8920.32,1,normal,,P4256c8e7bb,-0.235
T52faaea578,2025-04-17 11:18:09,Arcade,U01343,U01472,I0288,blueprint,13.02,1,GEM,card,NA,SEA,android,android,311,508,4.59,3.16,1,0,0,0,fab6ca4eb3,69175ab767,0.0,,-9577.78,1,normal,,P87621f23e1,-0.286
Te2466e7b78,2025-04-17 11:23:11,Prime,U01524,U00014,I0156,skin_rare,4.49,1,GEM,card,NA,LATAM,console,desktop,943,134,4.8,4.5,1,1,0,0,3857a8ab2f,3d1bd0d8c4,37.0,9438.97,11331.03,1,normal,,P9064d2982a,-0.273
Tf86ec65ca1,2025-04-17 11:35:18,Prime,U00572,U01108,I0323,card_epic,4.5,1,GEM,wallet,EAST_ASIA,OCE,desktop,desktop,434,295,3.55,5.0,1,0,0,1,f237da4093,a3f115e28a,0.0,14149.12,,1,normal,,Pdfb8cf3f2e,-0.225
T8ba4327819,2025-04-17 11:35:31,Prime,U01017,U01029,I0415,card_common,0.53,1,GEM,card,OCE,NA,desktop,console,130,1036,4.75,4.39,1,1,0,0,35331594e6,b7ef9f0a9c,0.0,,,1,normal,,P8c51389d3d,-0.221
T61f691fc33,2025-04-17 11:56:09,Prime,U00346,U00750,I0211,blueprint,11.37,1,GEM,card,OCE,OCE,desktop,ios,339,281,4.77,4.1,0,1,0,0,c177ae88dd,dfcfec6d7f,0.0,8550.0,-18603.07,1,normal,,P66fc70a165,-0.31
T9b8f7befbc,2025-04-17 12:02:52,Prime,U01476,U01383,I0188,title,1.76,1,GEM,card,NA,EAST_ASIA,desktop,desktop,259,355,4.07,5.0,1,0,0,0,bb14f95af8,abbf60d301,1.62,-13912.92,-4746.22,1,normal,,Pda6e4beaf1,-0.314
T3cf5d1c0df,2025-04-17 12:20:35,Prime,U01379,U01018,I0232,consumable,0.42,1,GEM,crypto,EU,SEA,android,android,68,407,3.87,3.95,1,0,0,0,4bb62090dd,f9351a6e25,0.49,-3361.25,22617.63,1,normal,,P2b182c5157,-0.181
T250841906d,2025-04-17 12:20:43,Prime,U01172,U01913,I0052,skin_rare,3.77,1,GEM,card,LATAM,SEA,desktop,android,76,623,4.14,4.02,0,1,1,0,d5b5af1ee1,016fce27b0,15.48,22178.6,12267.23,1,normal,,P80b71f17ef,-0.29
T55f7b47518,2025-04-17 12:27:42,Prime,U01023,U01835,I0135,title,3.97,1,GEM,card,OCE,EAST_ASIA,ios,desktop,59,184,4.82,4.33,1,1,0,0,fa0f85eeb4,ce703a7f33,2.95,130.28,6431.32,1,normal,,P58e4879aa3,-0.21
T295df47730,2025-04-17 12:34:19,Shadow,U00479,U01705,I0476,skin_rare,6.23,1,GEM,card,SEA,SEA,ios,desktop,570,106,4.08,3.81,1,0,0,1,d66141ff4f,ce9871a82f,0.0,,-13801.83,1,normal,,Paad1baa329,-0.232
T0a11c780da,2025-04-17 12:44:08,Prime,U01949,U01641,I0319,skin_common,2.13,1,GEM,wallet,LATAM,OCE,ios,android,538,285,4.86,4.29,0,1,0,0,5f00afdbfa,eb8c7fbf6f,1.04,-13406.03,3111.17,1,normal,,Pf689280c7a,-0.102
T796522187d,2025-04-17 12:45:00,Shadow,U00447,U00520,I0459,consumable,0.12,1,GEM,card,LATAM,EU,desktop,desktop,629,70,4.23,2.74,0,1,0,0,f472ea7b48,2a0faf3428,0.0,14950.73,-7820.28,1,normal,,Pf7c18cbc14,-0.325
T6cf647b4d6,2025-04-17 12:57:15,Arcade,U01714,U01422,I0278,card_common,0.52,1,GEM,card,OCE,EU,desktop,android,129,203,3.99,4.25,1,0,0,0,fd9188337d,8cf0795786,66.36,12536.57,-2917.6,1,normal,,Pb9a627eb49,-0.224
T0ccabfecb5,2025-04-17 12:58:58,Prime,U00756,U00217,I0302,mount,13.03,1,GEM,card,LATAM,EAST_ASIA,console,android,290,476,5.0,4.97,1,0,0,0,a61de95c60,f644095345,34.13,-10408.78,16098.65,1,normal,,Pafd981faf6,-0.257
T6f888dee8e,2025-04-17 13:03:47,Shadow,U00969,U00488,I0490,card_common,0.28,1,GEM,wallet,OCE,SEA,android,desktop,1024,6,4.93,4.36,1,1,0,0,cd858615fb,5a91255484,0.0,12859.9,13340.67,1,normal,,Paeefa34093,-0.311
T4507556782,2025-04-17 13:06:41,Prime,U01619,U00582,I0417,artifact,29.75,1,GEM,wallet,NA,SEA,ios,ios,25,27,3.14,3.87,1,1,0,1,3088c4a39a,949d1f2865,22.67,-10040.4,7001.92,1,normal,,P375a4dc68a,-0.253
T34a8add434,2025-04-17 13:10:59,Prime,U00705,U00792,I0010,skin_common,1.6,1,GEM,crypto,SEA,EAST_ASIA,android,desktop,199,1368,4.7,4.89,1,0,0,1,b326f8f571,4e53a0ddf9,0.0,9492.43,5551.35,1,normal,,Pec97b685e6,-0.181
T3f82ac4e81,2025-04-17 13:27:03,Shadow,U00027,U01508,I0413,card_epic,4.49,1,GEM,crypto,LATAM,SEA,console,desktop,98,51,3.96,5.0,0,1,0,0,a91f3cc66e,39254f9fda,0.0,14737.87,21454.53,1,normal,,P6457a93b43,-0.226
Td186ac9080,2025-04-17 13:38:20,Prime,U01134,U00859,I0290,skin_legendary,25.45,1,GEM,card,EAST_ASIA,NA,desktop,desktop,910,155,3.91,3.98,1,1,0,0,42558b4f5a,0866062b8f,2.77,-16142.05,,1,normal,,P4b1881d6b1,-0.268
Tad46350ac7,2025-04-17 13:40:00,Prime,U01709,U01657,I0242,title,4.43,1,GEM,card,SEA,NA,desktop,desktop,616,581,5.0,4.19,0,1,1,0,5d13fe088d,f7d1793246,4.57,-5786.17,,1,normal,,P37e0923980,-0.188
Tcc312fc56f,2025-04-17 13:43:59,Arcade,U00144,U01802,I0386,skin_common,2.47,1,GEM,crypto,LATAM,NA,ios,desktop,807,11,4.59,3.14,1,0,0,0,9bb76971df,027cea9721,0.0,5686.63,-1433.33,1,normal,,P662b4c0e80,-0.052
T84b51e5a04,2025-04-17 13:49:26,Prime,U00880,U00536,I0497,skin_rare,4.6,1,GEM,card,LATAM,SEA,desktop,desktop,485,146,5.0,3.39,1,1,1,0,647f382378,7307b89ef1,0.0,16073.35,16795.73,1,normal,,Pc1ad02a6e5,-0.27
T4599f1ebdf,2025-04-17 13:49:52,Shadow,U00054,U01157,I0460,skin_common,0.57,1,GEM,giftcode,NA,NA,ios,android,519,212,4.34,3.88,1,0,0,0,79b85ffe44,fa99de2a85,106.89,19277.02,-2346.72,1,normal,,P7911f98e4f,-0.335
T840ae61a80,2025-04-17 13:55:25,Prime,U01399,U01484,I0117,card_epic,4.03,1,GEM,wallet,EAST_ASIA,EU,android,android,167,298,3.79,4.9,1,1,0,1,bb0954f010,005b75ef7e,1.07,-11600.48,13351.37,1,normal,,P70a3c47b68,-0.242
Te93103794e,2025-04-17 14:29:08,Prime,U01024,U01374,I0377,skin_common,1.41,1,GEM,crypto,EAST_ASIA,OCE,desktop,desktop,47,52,4.83,5.0,0,0,0,0,addf5a68da,04bef6b906,3.57,13202.97,-11005.72,1,normal,,P5f550e63ba,-0.21
Te51dbdc9ab,2025-04-17 14:37:23,Prime,U01401,U00484,I0026,skin_common,1.1,1,GEM,card,LATAM,OCE,desktop,desktop,375,5,3.44,4.16,0,1,0,0,fe82cd8c90,2b0ebeb168,0.0,,,1,normal,,Pe2874cb7d8,-0.256
T1f556f8f7a,2025-04-17 14:43:01,Prime,U00716,U00713,I0149,title,2.47,1,GEM,giftcode,LATAM,SEA,desktop,android,267,541,4.32,4.08,1,0,0,0,b059c72fb6,9e2a63418e,45.11,-5370.25,5110.07,1,normal,,Pbb6fac9f2c,-0.28
T2ef26a461b,2025-04-17 14:46:57,Shadow,U00892,U00010,I0432,title,4.52,1,GEM,card,OCE,SEA,desktop,desktop,491,28,3.97,4.23,0,1,0,0,1ee9d7cc67,96f35b7f01,20.05,-3331.4,-16462.08,1,normal,,P223e70848a,-0.184
T5f2c6b3c6e,2025-04-17 14:53:44,Prime,U00197,U01368,I0438,skin_rare,4.48,1,GEM,wallet,NA,EAST_ASIA,ios,ios,130,163,4.08,3.82,1,0,0,0,0349a14177,72c9460caa,8.11,-15998.8,,1,normal,,P69ef5a7df4,-0.273
T770d37a54d,2025-04-17 14:54:03,Arcade,U01262,U00588,I0073,skin_common,1.85,1,GEM,card,NA,EU,ios,desktop,130,354,3.85,4.82,1,1,0,0,3408197768,9f06df80ab,12.63,-6489.97,-9668.77,1,normal,,P87e3d01def,-0.144
Tfd547b8799,2025-04-17 14:57:08,Prime,U00673,U00132,I0162,skin_legendary,57.37,1,GEM,giftcode,EAST_ASIA,EAST_ASIA,ios,desktop,30,329,3.64,4.82,1,1,0,0,07d5b96574,37baded428,0.0,,-56.08,1,normal,,P810726e947,-0.15
T52e3c27e00,2025-04-17 14:58:30,Prime,U00833,U01436,I0473,card_common,0.29,1,GEM,card,SEA,EAST_ASIA,desktop,desktop,215,1217,4.89,3.57,1,1,0,0,59800d3f6b,4e8f28e205,0.0,12199.68,-2406.63,1,normal,,P3f2f959313,-0.307
T54fc53fac0,2025-04-17 15:09:42,Shadow,U01999,U00753,I0013,skin_legendary,34.93,1,GEM,card,LATAM,LATAM,console,android,313,110,4.08,5.0,0,1,0,0,e407a3bebb,9656cc6bcb,0.0,16292.62,,1,normal,,P61784c95aa,-0.233
T9089a81455,2025-04-17 15:10:07,Prime,U00916,U01597,I0099,skin_common,0.73,1,GEM,card,EAST_ASIA,EU,desktop,desktop,199,14,4.01,4.01,1,0,0,0,b8048a8544,c88e0be540,0.0,,,1,normal,,P32463efaf4,-0.311
Te472f52931,2025-04-17 15:15:32,Arcade,U00373,U01604,I0044,title,11.79,1,GEM,wallet,EAST_ASIA,OCE,android,desktop,631,117,4.08,4.73,0,1,0,0,7e708586e0,07e3d91413,40.25,-7415.47,22221.57,1,rmt_selling,Crypto used to transfer real-world value via low-value items,Pe062ef239b,0.157
Td32603c2a2,2025-04-17 15:15:50,Prime,U00000,U00537,I0470,skin_legendary,35.04,1,GEM,wallet,OCE,SEA,desktop,android,141,510,4.69,5.0,0,1,0,0,59cf22d826,bb1a40ce1d,0.0,20458.63,13809.22,1,normal,,P201d2d2fd8,-0.233
T6c6d179352,2025-04-17 15:16:49,Arcade,U00356,U01995,I0435,skin_common,1.09,1,GEM,card,EU,LATAM,android,desktop,43,229,4.28,4.16,1,1,0,1,dc1ba3e43b,ae40786c0f,0.51,-1151.27,-10716.48,1,normal,,P1ea85917ba,-0.258
T2d7e2bf1ff,2025-04-17 15:17:41,Prime,U00152,U00124,I0340,skin_rare,7.64,1,GEM,card,NA,EU,desktop,desktop,4,441,4.14,3.84,0,1,1,0,66b8e452ea,d32d9a98df,0.4,-11488.38,-3149.65,1,normal,,Pc7825c31dd,-0.198
T730cb10d7d,2025-04-17 15:33:34,Prime,U00648,U01725,I0218,consumable,0.33,1,GEM,wallet,SEA,SEA,desktop,desktop,41,878,5.0,5.0,1,0,0,0,3cbf2b9dd8,cb53391b6d,46.84,9270.62,6296.52,1,normal,,Pd3e639433f,-0.224
T3ddc468f7a,2025-04-17 15:44:56,Prime,U00964,U01644,I0088,blueprint,6.43,1,GEM,wallet,NA,EU,desktop,android,236,44,4.47,4.49,0,1,0,0,a0f9d5c26c,4c0e287c14,73.29,-3368.32,-8750.28,1,normal,,P377ba96f34,-0.382
Te60c2de7e0,2025-04-17 15:45:30,Prime,U00774,U00839,I0002,artifact,20.88,1,GEM,crypto,LATAM,LATAM,desktop,desktop,171,383,4.6,3.78,1,1,0,0,59eb3d81b9,2346abb199,0.0,1759.08,20291.65,1,normal,,P67ebf48361,-0.31
T228199d379,2025-04-17 15:46:13,Prime,U00753,U00720,I0099,skin_common,0.94,1,GEM,card,LATAM,NA,android,desktop,110,27,5.0,2.56,1,1,0,0,9656cc6bcb,a938977674,11.88,2079.92,,1,normal,,P7a472b8731,-0.28
T0aa5bf28ab,2025-04-17 15:53:13,Shadow,U01230,U00132,I0329,skin_legendary,23.92,1,GEM,card,EU,EAST_ASIA,console,desktop,1110,329,4.67,4.82,0,1,0,0,f28b165f3a,37baded428,0.21,-16736.7,,1,normal,,P0be6ab05b3,-0.274
Tc8646165d6,2025-04-17 15:54:59,Shadow,U00423,U00820,I0035,skin_legendary,21.62,1,GEM,giftcode,SEA,SEA,ios,desktop,734,79,4.53,3.81,1,0,0,0,8b58adb5e5,338a58e162,0.28,4214.15,,1,normal,,P89f69acd20,-0.283
Tb108c0baf8,2025-04-17 15:56:03,Prime,U01618,U01897,I0425,blueprint,8.4,1,GEM,card,EU,NA,desktop,ios,255,434,4.44,4.38,1,1,0,0,c41bd20f66,a623dac1ef,8.92,-16617.02,-12738.32,1,normal,,Pe32abbf8a3,-0.353
T25d613fa09,2025-04-17 15:56:17,Prime,U00476,U01080,I0200,skin_common,1.01,1,GEM,card,NA,EU,desktop,desktop,457,23,4.22,5.0,1,0,0,0,7610e38428,6f2bccc9de,0.33,-10496.12,20374.85,1,normal,,Pa05e2c4994,-0.269
T7699a1ea13,2025-04-17 15:56:39,Shadow,U01521,U01641,I0171,skin_legendary,27.27,1,GEM,card,NA,OCE,desktop,android,162,285,4.67,4.29,1,1,0,0,e071f8bd72,eb8c7fbf6f,0.0,,9895.65,1,normal,,Pcd3755c256,-0.262
T0722424550,2025-04-17 15:58:05,Prime,U00971,U00283,I0433,title,2.03,1,GEM,card,SEA,NA,desktop,ios,606,31,3.85,5.0,1,1,0,0,ed757e7e39,96c71ae546,0.39,22542.18,18165.02,1,normal,,P6075c4a039,-0.301
T97981fd5e4,2025-04-17 16:00:09,Shadow,U01778,U01422,I0113,card_epic,4.76,1,GEM,card,LATAM,EU,console,android,312,203,4.36,4.25,0,0,0,0,b64c1bd932,8cf0795786,0.0,,1773.73,1,normal,,Pee3f414132,-0.216
Te3a61ba2dc,2025-04-17 16:13:48,Shadow,U01469,U01899,I0180,artifact,164.35,1,GEM,crypto,LATAM,LATAM,ios,ios,521,285,4.64,4.47,1,0,0,0,0ba475a522,5d6ee772da,10.8,9947.6,23494.85,1,wash_trade_ring,Ring members trading same item in rotation pass=0,Pafc147be67,0.609
T497c1ccf73,2025-04-17 16:14:10,Prime,U00273,U01135,I0168,consumable,0.42,1,GEM,card,NA,OCE,desktop,android,90,112,4.88,3.86,1,0,0,0,8a6d4e9ac4,f478d64f5a,15.35,860.67,4531.55,1,normal,,P6e2d9f89f8,-0.181
T8af45c6980,2025-04-17 16:14:48,Shadow,U01899,U00518,I0180,artifact,164.35,1,GEM,crypto,LATAM,EU,ios,android,285,670,4.47,4.22,0,1,0,0,5d6ee772da,4b827c660c,28.76,-15901.57,6038.33,1,wash_trade_ring,Ring members trading same item in rotation pass=0,P17b4e2d35e,0.609
Ta4ebc25885,2025-04-17 16:15:35,Arcade,U00714,U00066,I0233,card_common,0.58,1,GEM,card,SEA,SEA,desktop,desktop,783,148,3.15,5.0,1,1,1,0,5238aafb20,106ba689cf,21.56,13873.4,2079.9,1,normal,,P9f691c6271,-0.203
T1ea7b5bf22,2025-04-17 16:15:48,Shadow,U00518,U01520,I0180,artifact,164.35,1,GEM,crypto,EU,OCE,android,ios,670,308,4.22,3.79,1,1,0,0,4b827c660c,a929d1e1c1,0.28,5564.65,-18439.47,1,wash_trade_ring,Ring members trading same item in rotation pass=0,P926196f6a2,0.609
T2ce9e1ab10,2025-04-17 16:16:48,Prime,U01520,U01934,I0180,artifact,164.35,1,GEM,crypto,OCE,OCE,ios,desktop,308,136,3.79,4.25,1,1,0,0,a929d1e1c1,799a1b6391,0.97,7126.55,13239.98,1,wash_trade_ring,Ring members trading same item in rotation pass=0,P75bd4e7856,0.609
Tea7c99d737,2025-04-17 16:16:48,Shadow,U01469,U01899,I0180,artifact,167.64,1,GEM,crypto,LATAM,LATAM,ios,ios,521,285,4.64,4.47,1,0,0,0,0ba475a522,5d6ee772da,175.15,3.0,3.0,2,wash_trade_ring,Ring members trading same item in rotation pass=1,P1a9bdae23e,0.631
Tbc1bc6f2c3,2025-04-17 16:17:48,Shadow,U01934,U01469,I0180,artifact,164.35,1,GEM,crypto,OCE,LATAM,desktop,ios,136,521,4.25,4.64,1,1,0,0,799a1b6391,0ba475a522,32.0,-1182.7,-3819.58,1,wash_trade_ring,Ring members trading same item in rotation pass=0,P0b5d2099f7,0.609
T0f45f56297,2025-04-17 16:17:48,Prime,U01899,U00518,I0180,artifact,167.64,1,GEM,crypto,LATAM,EU,ios,android,285,670,4.47,4.22,0,1,0,0,5d6ee772da,4b827c660c,193.11,3.0,3.0,2,wash_trade_ring,Ring members trading same item in rotation pass=1,Pca5f160af7,0.631
T6fb79ce8d5,2025-04-17 16:18:48,Arcade,U00518,U01520,I0180,artifact,167.64,1,GEM,crypto,EU,OCE,android,ios,670,308,4.22,3.79,1,1,0,0,4b827c660c,a929d1e1c1,164.63,3.0,3.0,2,wash_trade_ring,Ring members trading same item in rotation pass=1,P109ad69b2d,0.631
T9e28ccdee8,2025-04-17 16:19:48,Shadow,U01520,U01934,I0180,artifact,167.64,1,GEM,crypto,OCE,OCE,ios,desktop,308,136,3.79,4.25,1,1,0,0,a929d1e1c1,799a1b6391,165.32,3.0,3.0,2,wash_trade_ring,Ring members trading same item in rotation pass=1,P99a1dfb16c,0.631
Tb7ed30b68c,2025-04-17 16:19:48,Shadow,U01469,U01899,I0180,artifact,170.92,1,GEM,crypto,LATAM,LATAM,ios,ios,521,285,4.64,4.47,1,0,0,0,0ba475a522,5d6ee772da,342.79,3.0,3.0,3,wash_trade_ring,Ring members trading same item in rotation pass=2,P14ad5cdb4b,0.652
T6a4a202ade,2025-04-17 16:20:48,Shadow,U01934,U01469,I0180,artifact,167.64,1,GEM,crypto,OCE,LATAM,desktop,ios,136,521,4.25,4.64,1,1,0,0,799a1b6391,0ba475a522,196.35,3.0,3.0,2,wash_trade_ring,Ring members trading same item in rotation pass=1,Pc1dcd3ffc4,0.631
T1c4d921266,2025-04-17 16:20:48,Prime,U01899,U00518,I0180,artifact,170.92,1,GEM,crypto,LATAM,EU,ios,android,285,670,4.47,4.22,0,1,0,0,5d6ee772da,4b827c660c,360.75,3.0,3.0,3,wash_trade_ring,Ring members trading same item in rotation pass=2,Pd2d23b564f,0.652
T55c76e4b04,2025-04-17 16:21:09,Prime,U00146,U00162,I0082,skin_rare,8.05,1,GEM,card,LATAM,NA,desktop,ios,818,105,3.71,4.5,0,0,0,0,f461ec10f3,46acf7f844,0.0,,,1,normal,,P6bc42e2d80,-0.189
Ta45a5e2446,2025-04-17 16:21:48,Arcade,U00518,U01520,I0180,artifact,170.92,1,GEM,crypto,EU,OCE,android,ios,670,308,4.22,3.79,1,1,0,0,4b827c660c,a929d1e1c1,332.27,3.0,3.0,3,wash_trade_ring,Ring members trading same item in rotation pass=2,P38f65288e4,0.652
T7b7293031b,2025-04-17 16:22:48,Prime,U01520,U01934,I0180,artifact,170.92,1,GEM,crypto,OCE,OCE,ios,desktop,308,136,3.79,4.25,1,1,0,0,a929d1e1c1,799a1b6391,332.96,3.0,3.0,3,wash_trade_ring,Ring members trading same item in rotation pass=2,P46a4b8362c,0.652
Tdf1a65189b,2025-04-17 16:22:48,Shadow,U01469,U01899,I0180,artifact,174.21,1,GEM,crypto,LATAM,LATAM,ios,ios,521,285,4.64,4.47,1,0,0,0,0ba475a522,5d6ee772da,513.71,3.0,3.0,4,wash_trade_ring,Ring members trading same item in rotation pass=3,P829d17de10,0.673
Tc15bc7d7b2,2025-04-17 16:23:24,Arcade,U01535,U00945,I0195,blueprint,17.97,1,GEM,wallet,NA,EAST_ASIA,android,desktop,166,600,5.0,2.89,1,1,1,0,d35a33d621,53b899bda9,0.0,,,1,normal,,Pa1a239c22c,-0.213
T830c32ee73,2025-04-17 16:23:48,Prime,U01934,U01469,I0180,artifact,170.92,1,GEM,crypto,OCE,LATAM,desktop,ios,136,521,4.25,4.64,1,1,0,0,799a1b6391,0ba475a522,363.99,3.0,3.0,3,wash_trade_ring,Ring members trading same item in rotation pass=2,P38757ccb76,0.652
T5582c857eb,2025-04-17 16:23:48,Prime,U01899,U00518,I0180,artifact,174.21,1,GEM,crypto,LATAM,EU,ios,android,285,670,4.47,4.22,0,1,0,0,5d6ee772da,4b827c660c,531.67,3.0,3.0,4,wash_trade_ring,Ring members trading same item in rotation pass=3,Pef83b130d3,0.673
Te17deca6fd,2025-04-17 16:24:48,Arcade,U00518,U01520,I0180,artifact,174.21,1,GEM,crypto,EU,OCE,android,ios,670,308,4.22,3.79,1,1,0,0,4b827c660c,a929d1e1c1,503.19,3.0,3.0,4,wash_trade_ring,Ring members trading same item in rotation pass=3,P4a1300d530,0.673
T7e544775f0,2025-04-17 16:25:48,Prime,U01520,U01934,I0180,artifact,174.21,1,GEM,crypto,OCE,OCE,ios,desktop,308,136,3.79,4.25,1,1,0,0,a929d1e1c1,799a1b6391,503.88,3.0,3.0,4,wash_trade_ring,Ring members trading same item in rotation pass=3,P6f053547f7,0.673
T5ef1505b97,2025-04-17 16:25:48,Arcade,U01469,U01899,I0180,artifact,177.5,1,GEM,crypto,LATAM,LATAM,ios,ios,521,285,4.64,4.47,1,0,0,0,0ba475a522,5d6ee772da,687.92,3.0,3.0,5,wash_trade_ring,Ring members trading same item in rotation pass=4,Pe328059519,0.694
Tb4c5125d16,2025-04-17 16:26:48,Shadow,U01934,U01469,I0180,artifact,174.21,1,GEM,crypto,OCE,LATAM,desktop,ios,136,521,4.25,4.64,1,1,0,0,799a1b6391,0ba475a522,534.91,3.0,3.0,4,wash_trade_ring,Ring members trading same item in rotation pass=3,Paebf176435,0.673
T8db66d9eee,2025-04-17 16:26:48,Shadow,U01899,U00518,I0180,artifact,177.5,1,GEM,crypto,LATAM,EU,ios,android,285,670,4.47,4.22,0,1,0,0,5d6ee772da,4b827c660c,705.88,3.0,3.0,5,wash_trade_ring,Ring members trading same item in rotation pass=4,Pd5cd87f757,0.694
T24194021b8,2025-04-17 16:27:48,Prime,U00518,U01520,I0180,artifact,177.5,1,GEM,crypto,EU,OCE,android,ios,670,308,4.22,3.79,1,1,0,0,4b827c660c,a929d1e1c1,677.4,3.0,3.0,5,wash_trade_ring,Ring members trading same item in rotation pass=4,P809a3abfc4,0.694
Tfe9eff15fb,2025-04-17 16:28:48,Prime,U01520,U01934,I0180,artifact,177.5,1,GEM,crypto,OCE,OCE,ios,desktop,308,136,3.79,4.25,1,1,0,0,a929d1e1c1,799a1b6391,678.09,3.0,3.0,5,wash_trade_ring,Ring members trading same item in rotation pass=4,P1403ad78d4,0.694
T5af24a8e81,2025-04-17 16:28:48,Prime,U01469,U01899,I0180,artifact,180.78,1,GEM,crypto,LATAM,LATAM,ios,ios,521,285,4.64,4.47,1,0,0,0,0ba475a522,5d6ee772da,865.42,3.0,3.0,6,wash_trade_ring,Ring members trading same item in rotation pass=5,P6e0c440c77,0.715
