user_id,region,device,account_age_days,kyc_verified,feedback_score,vpn_suspected,base_spend_profile,ip_hash
U00828,OCE,android,418,False,4.1,False,28.02,01b0a4f285
U00829,EU,desktop,142,True,4.29,True,10.42,8262a96954
U00830,LATAM,ios,86,True,4.46,False,24.32,d8db8bc122
U00831,SEA,android,588,False,3.96,False,29.4,487d68adc5
U00832,EU,ios,871,False,4.3,False,10.0,9f3bc9a412
U00833,SEA,desktop,215,True,4.89,False,11.55,59800d3f6b
U00834,NA,ios,45,False,5.0,False,10.0,2124c40b76
U00835,NA,desktop,502,False,4.79,False,13.69,1f3d21e015
U00836,EU,android,3,False,3.61,False,42.02,de174a3cb1
U00837,OCE,android,56,True,4.18,False,102.09,063b464e17
U00838,SEA,desktop,146,True,4.41,False,60.72,c264da1017
U00839,LATAM,desktop,383,True,3.78,False,158.43,2346abb199
U00840,NA,desktop,531,False,5.0,False,52.02,8e0073a7fa
U00841,SEA,android,635,False,4.17,False,10.0,971d8807c5
U00842,EAST_ASIA,desktop,15,False,4.94,False,74.24,49444a7acd
U00843,NA,ios,86,False,4.9,False,10.42,1888507e51
U00844,SEA,android,45,True,4.55,False,20.81,8bff67f19b
U00845,NA,android,133,True,2.67,False,46.91,8885c05589
U00846,EAST_ASIA,desktop,212,True,4.19,False,18.25,848134ff5d
U00847,EU,desktop,272,True,5.0,False,14.24,db0f4cde3f
U00848,NA,android,515,True,3.58,False,10.0,55f8d17e33
U00849,EU,android,419,True,4.84,False,10.0,f0b490d533
U00850,EU,android,172,False,4.03,False,17.4,1d2aaec643
U00851,NA,android,163,True,4.59,False,37.03,a364e8546a
U00852,LATAM,desktop,39,True,4.49,False,23.37,6b94a3e3be
U00853,EAST_ASIA,android,39,True,3.56,False,10.0,f966725315
U00854,EAST_ASIA,android,381,True,5.0,False,13.42,017e13bfc8
U00855,SEA,ios,177,False,4.98,False,20.6,c31210163f
U00856,NA,android,3,False,4.47,False,19.69,3770d06bdb
U00857,LATAM,desktop,1301,False,4.45,False,10.0,92c375d03b
U00858,NA,desktop,585,True,3.71,True,64.92,a14db6cfea
U00859,NA,desktop,155,True,3.98,False,50.75,0866062b8f
U00860,OCE,android,1,True,3.83,True,10.14,6cbc5bc407
U00861,NA,ios,63,True,3.9,False,10.0,2459de39dd
U00862,OCE,ios,627,False,3.05,True,18.59,b305dacc6a
U00863,EU,desktop,920,True,3.67,False,10.0,50af3a126e
U00864,EAST_ASIA,desktop,54,False,4.49,False,10.0,0d80273429
U00865,OCE,desktop,22,False,4.59,False,13.18,eb22e91a36
U00866,OCE,desktop,25,False,4.65,False,13.86,35604e0f55
U00867,OCE,desktop,578,True,5.0,False,21.37,843c34b2d4
U00868,EU,ios,720,False,4.2,False,24.31,788578dc8c
U00869,NA,android,2,True,4.86,False,10.0,90487c5c6a
U00870,SEA,desktop,353,True,4.32,False,10.0,830f1f9e56
U00871,EU,desktop,404,True,4.4,True,10.0,033c866a83
U00872,EU,ios,143,True,4.07,False,17.97,a90f314866
U00873,LATAM,ios,150,False,4.54,True,12.25,31bfadb357
U00874,EAST_ASIA,desktop,1194,True,3.9,False,57.66,a86f1448fc
U00875,EAST_ASIA,desktop,64,True,4.47,False,43.63,8aafb417f9
U00876,NA,ios,22,True,4.92,False,10.0,b12445463b
U00877,EU,desktop,49,True,4.03,False,58.18,ec1afe1c34
U00878,NA,ios,66,True,4.89,False,10.0,f30a0d3dbe
U00879,LATAM,desktop,358,True,4.01,False,32.47,157145fc64
U00880,LATAM,desktop,485,True,5.0,True,10.0,647f382378
U00881,SEA,android,352,True,4.39,False,11.94,1acccabd4e
U00882,SEA,desktop,147,True,4.03,True,10.0,a8d5ecf876
U00883,EU,desktop,726,True,3.66,False,19.28,55bd4428c2
U00884,SEA,desktop,3,True,4.49,False,88.97,da2815d682
U00885,EAST_ASIA,desktop,3,True,4.02,False,13.65,e594f7aa97
U00886,NA,android,120,True,3.86,False,58.72,2ec4696e56
U00887,NA,desktop,3,True,4.16,False,10.0,6d205e0e04
U00888,EU,android,409,False,3.19,False,10.0,430160c740
U00889,LATAM,desktop,177,True,4.72,False,16.0,86dd4abaf0
U00890,LATAM,android,431,False,3.82,False,10.0,93f248df6f
U00891,LATAM,desktop,136,False,4.4,False,33.59,08c3fe5743
U00892,OCE,desktop,491,False,3.97,False,17.87,1ee9d7cc67
U00893,OCE,desktop,337,True,3.85,False,64.23,8ccc3b7cf4
U00894,SEA,desktop,62,False,3.45,False,24.45,66f1b826df
U00895,LATAM,android,415,True,3.77,False,10.0,c4d0343965
U00896,SEA,desktop,224,False,4.09,False,10.0,7a5906d771
U00897,NA,desktop,70,True,4.75,False,10.0,577e4713d6
U00898,OCE,desktop,240,True,4.7,False,79.46,8e118e0dda
U00899,EAST_ASIA,ios,441,False,3.18,False,43.72,04eac78e80
U00900,OCE,desktop,22,False,4.09,False,10.02,7924ebabd1
U00901,NA,desktop,273,True,5.0,False,18.57,ef7e8cb634
U00902,EAST_ASIA,android,2,True,4.62,False,29.53,5fa7cedd7c
U00903,SEA,desktop,169,True,4.49,False,105.03,dec358ac71
U00904,NA,desktop,66,True,4.24,False,16.19,d7cbe5d239
U00905,OCE,desktop,586,False,4.65,False,18.62,58c6a5422d
U00906,SEA,ios,799,True,3.94,False,27.85,52ab3a9f03
U00907,NA,android,229,True,3.61,False,27.44,0c85c34387
U00908,OCE,desktop,289,False,4.51,False,23.87,d2bd848c58
U00909,LATAM,desktop,269,True,4.97,False,78.04,738f9abb17
U00910,NA,android,1,True,4.45,False,10.0,9dfecbf479
U00911,EAST_ASIA,desktop,491,True,4.22,False,10.0,159787858a
U00912,LATAM,android,173,True,3.11,False,39.49,4c23f99f5c
U00913,EU,console,768,True,5.0,True,10.0,13da5ae206
U00914,NA,android,194,True,5.0,False,27.79,d421e2e6bb
U00915,SEA,android,27,False,5.0,False,28.2,337a755b74
U00916,EAST_ASIA,desktop,199,True,4.01,False,35.52,b8048a8544
U00917,LATAM,android,211,False,4.37,True,10.95,e6c506cc98
U00918,EU,console,12,True,4.25,False,11.93,9db5a1e964
U00919,LATAM,android,92,True,4.26,False,12.22,5625217b93
U00920,SEA,desktop,254,True,3.89,False,15.08,1d260a626a
U00921,EU,ios,32,False,4.47,False,50.12,18bae23c48
U00922,SEA,desktop,101,True,3.61,False,10.0,b46ddee87b
U00923,OCE,desktop,100,True,4.82,False,19.54,f1d533c710
U00924,NA,ios,238,True,4.86,False,13.82,194624aa59
U00925,LATAM,android,217,True,5.0,True,10.0,bc9fc6cab7
U00926,OCE,desktop,345,False,3.69,False,24.18,301917866a
U00927,EAST_ASIA,desktop,437,True,4.5,False,42.79,aaa97f77ea
U00928,LATAM,ios,294,True,3.7,False,11.36,7cce18e758
U00929,OCE,android,429,False,3.75,False,11.96,af14339f80
U00930,OCE,android,3,True,4.03,False,22.24,7cfd84995f
U00931,LATAM,android,190,True,4.13,False,14.51,fb02b1c6a6
U00932,NA,console,167,True,5.0,False,16.41,87d37bd553
U00933,EU,desktop,1,True,4.18,False,39.82,b720b948c7
U00934,SEA,desktop,7,False,3.64,False,72.13,9adc677c5c
U00935,EAST_ASIA,android,97,True,4.91,False,40.17,cac97ce05e
U00936,SEA,ios,69,False,4.22,False,21.44,34be9ba734
U00937,EAST_ASIA,desktop,100,True,5.0,False,12.89,8477e41143
U00938,NA,desktop,611,True,4.99,False,10.0,99f8778486
U00939,SEA,console,282,True,3.8,True,39.45,44061779c1
U00940,OCE,desktop,107,True,4.03,False,10.0,cebe97bfb8
U00941,SEA,ios,18,True,5.0,False,49.4,bc325d8185
U00942,EAST_ASIA,desktop,363,True,4.15,False,20.13,58953670fe
U00943,LATAM,android,325,True,4.39,False,19.33,e1cdc8f2d0
U00944,SEA,desktop,210,False,4.67,False,87.75,ae60d6c61f
U00945,EAST_ASIA,desktop,600,True,2.89,False,12.64,53b899bda9
U00946,EAST_ASIA,android,359,True,4.26,True,55.42,b0422b2ec1
U00947,EU,ios,240,True,4.15,False,26.76,5f0a740ac6
U00948,EU,desktop,245,True,4.31,False,30.93,c0b1eeec82
U00949,NA,ios,191,False,3.73,False,11.66,f73fcbb77f
U00950,EAST_ASIA,desktop,107,False,3.37,False,17.38,c96e5d904e
U00951,EU,desktop,122,False,3.5,False,19.01,0df7e7ce54
U00952,OCE,desktop,3,False,4.47,False,12.7,12ccff07b4
U00953,EAST_ASIA,ios,62,True,4.24,False,10.0,69da241fb5
U00954,NA,desktop,168,True,4.54,False,25.46,1c1fa963fd
U00955,OCE,console,231,True,4.84,False,15.96,404371190a
U00956,LATAM,desktop,123,True,2.5,False,33.58,fb4f03592c
U00957,LATAM,android,958,True,3.31,False,34.61,8581ab60c4
U00958,NA,android,156,False,4.37,True,11.43,426254189e
U00959,EU,android,51,True,3.28,False,21.47,8d19271cb8
U00960,EAST_ASIA,desktop,28,True,4.78,False,10.0,7230344759
U00961,OCE,android,2,False,4.11,False,20.54,4955268f51
U00962,EAST_ASIA,desktop,180,False,4.49,False,10.0,780098cef5
U00963,EAST_ASIA,desktop,157,True,5.0,False,19.37,1185a7c5f6
U00964,NA,desktop,1,False,4.47,False,20.24,a0f9d5c26c
U00965,OCE,ios,140,False,4.06,False,10.0,47968f74bd
U00966,LATAM,android,170,False,5.0,False,18.72,b0a528cebe
U00967,EAST_ASIA,desktop,126,False,3.84,False,10.5,90df664e8c
U00968,OCE,desktop,91,True,4.4,False,144.98,d069642179
U00969,OCE,android,1024,True,4.93,False,24.02,cd858615fb
U00970,OCE,console,380,True,4.24,False,10.0,2b43766d8d
U00971,SEA,desktop,606,True,3.85,False,10.0,ed757e7e39
U00972,OCE,desktop,1020,True,4.47,False,10.0,4790a73150
U00973,SEA,desktop,96,False,3.36,False,10.0,727f411123
U00974,NA,desktop,203,True,3.94,False,10.0,63dd77e3d9
U00975,SEA,desktop,159,True,4.47,False,20.93,7ec224c641
U00976,EU,desktop,344,False,3.83,False,24.12,9c635c5a65
U00977,EU,desktop,1,True,3.81,False,37.15,9af1c6c97f
U00978,OCE,desktop,10,False,3.41,False,16.65,0e4543eb84
U00979,LATAM,console,920,True,3.96,False,10.0,9e19e0016b
U00980,EU,ios,237,True,3.71,False,10.0,0ae35717b3
U00981,EAST_ASIA,android,159,False,3.95,False,10.0,2402bc2167
U00982,LATAM,desktop,1125,False,3.92,True,38.81,deddd68608
U00983,NA,desktop,3,True,5.0,False,20.69,8399e39b3b
U00984,EU,desktop,560,True,3.62,True,55.43,868741f388
U00985,NA,desktop,363,True,3.27,False,10.0,b18b94062a
U00986,SEA,ios,437,True,3.94,False,45.17,2ba3e0e605
U00987,SEA,desktop,390,False,4.95,False,85.09,2cdc77fcca
U00988,EU,ios,52,False,3.3,False,31.59,874d664a3e
U00989,EAST_ASIA,android,122,True,4.4,False,47.46,a4e76d7ea6
U00990,EU,ios,220,True,4.27,False,10.0,33e4279a30
U00991,SEA,console,61,True,3.61,False,10.0,a724f06cc8
U00992,SEA,desktop,43,False,4.54,True,38.26,ac02bb9a1c
U00993,LATAM,desktop,449,False,4.05,False,25.95,486e85c592
U00994,NA,ios,540,True,3.94,False,132.71,fd50f28d7a
U00995,EAST_ASIA,desktop,11,True,4.23,False,10.0,e6a2aaf7d1
U00996,EU,desktop,237,True,4.9,False,35.92,9d749e50c8
U00997,LATAM,desktop,34,True,4.35,False,51.86,6817901f07
U00998,LATAM,desktop,34,True,4.39,False,23.54,6586c25fc7
U00999,OCE,android,24,True,4.06,False,11.53,1d6f05f72d
U01000,LATAM,android,860,True,4.61,True,42.01,e90407796e
U01001,NA,desktop,400,True,3.46,False,60.33,c3e84881d3
U01002,LATAM,android,92,True,4.95,False,46.92,4c66b91a63
U01003,SEA,desktop,1101,False,5.0,False,65.95,0814c2d66d
U01004,SEA,desktop,316,False,4.22,True,43.04,06fd07924f
U01005,EAST_ASIA,desktop,135,False,4.08,True,106.01,aa4803f451
U01006,EAST_ASIA,desktop,168,True,4.42,False,34.74,f2bc16af53
U01007,SEA,android,224,True,4.26,False,24.71,b4891f6eb5
U01008,EAST_ASIA,desktop,132,False,5.0,False,47.05,4eddb8a47d
U01009,EAST_ASIA,android,2,True,4.11,False,22.15,e847cdd40b
U01010,NA,desktop,612,False,3.23,True,10.0,8b111ed053
U01011,NA,desktop,334,False,4.02,False,10.0,02771fb2bb
U01012,LATAM,android,2,True,3.49,True,24.55,91135e6c72
U01013,LATAM,ios,727,False,4.17,False,58.04,c21e99c38b
U01014,EU,android,238,True,4.59,False,77.25,67f595372a
U01015,SEA,android,63,True,4.37,False,11.44,ba431baea0
U01016,NA,desktop,3,True,5.0,False,26.05,a537bd00b8
U01017,OCE,desktop,130,True,4.75,False,70.72,35331594e6
U01018,SEA,android,2,False,3.95,False,10.0,f9351a6e25
U01019,EU,android,42,False,3.61,True,30.54,ac2d38d522
U01020,EAST_ASIA,desktop,503,True,5.0,False,32.78,308e0b6d7f
U01021,EAST_ASIA,desktop,1,True,4.68,False,30.11,3e846a3e6d
U01022,SEA,console,307,True,3.58,False,25.98,4e93ee0415
U01023,OCE,ios,59,True,4.82,False,19.87,fa0f85eeb4
U01024,EAST_ASIA,desktop,47,False,4.83,False,20.11,addf5a68da
U01025,EAST_ASIA,android,312,True,4.58,False,10.0,bd7ecd0df4
U01026,OCE,android,422,True,3.0,False,10.0,49ab48a030
U01027,SEA,ios,104,True,4.82,False,10.0,6d942f6dd4
U01028,LATAM,desktop,741,True,4.71,False,25.51,9ae926fed0
U01029,NA,console,1036,True,4.39,False,28.28,b7ef9f0a9c
U01030,EAST_ASIA,desktop,63,True,4.19,False,10.0,f42f4d7a16
U01031,OCE,ios,46,True,3.61,True,32.7,4d740081ef
U01032,OCE,desktop,55,False,4.01,False,52.82,603fbbfbdc
U01033,SEA,desktop,2,False,4.92,False,75.22,59f06122c5
U01034,OCE,ios,12,True,4.4,False,47.03,45f4990d6e
U01035,EAST_ASIA,android,1435,True,4.95,False,59.14,13914d0b03
U01036,OCE,desktop,1273,False,4.75,True,11.32,a04c5ec45c
U01037,SEA,desktop,456,False,5.0,False,10.0,be10252bcb
U01038,OCE,android,173,True,4.52,False,33.98,1f4338db2e
U01039,SEA,desktop,21,True,4.44,False,38.42,78122399ac
U01040,OCE,desktop,90,False,4.25,False,15.33,05812946d8
U01041,EAST_ASIA,ios,48,False,4.72,False,10.0,2acd0d83b2
U01042,NA,desktop,272,True,4.78,False,12.02,d298c84991
U01043,SEA,desktop,72,True,4.43,False,21.54,acffc1a352
U01044,EU,desktop,210,False,3.94,False,15.34,0c3540658b
U01045,EU,desktop,508,True,4.15,False,11.06,b1c4d609c3
U01046,EAST_ASIA,ios,2,True,3.96,True,42.46,546dee15df
U01047,OCE,android,18,True,4.74,False,22.71,e9d266bc57
U01048,OCE,desktop,556,True,4.91,False,45.93,bbf0ffcd64
U01049,EU,android,135,True,4.18,False,11.59,649f416b60
U01050,OCE,desktop,1674,True,4.13,False,64.21,0c772589c5
U01051,SEA,desktop,272,False,5.0,False,10.0,285d0106f7
U01052,EU,desktop,163,True,4.09,False,31.2,1537fb806a
U01053,EAST_ASIA,desktop,400,True,3.55,False,20.5,1bcaf1db86
U01054,LATAM,android,573,False,5.0,False,12.67,ceb4d6c79a
U01055,OCE,android,3,True,3.6,False,155.48,b58dc4f080
U01056,OCE,desktop,3,True,4.03,False,94.97,9eb9b885b9
U01057,SEA,desktop,80,False,3.49,False,29.17,9cc6596299
U01058,EU,desktop,297,False,3.37,False,12.36,aa900e328b
U01059,LATAM,desktop,332,True,3.43,False,19.04,86ee47602d
U01060,LATAM,ios,134,False,3.09,False,10.0,eb1d87ba90
U01061,OCE,desktop,746,False,5.0,False,14.13,e09ddb686d
U01062,OCE,desktop,204,True,3.33,False,16.34,c6f4599a50
U01063,SEA,desktop,2,False,5.0,False,33.15,4e8fe295e1
U01064,OCE,desktop,42,True,4.45,False,10.0,5c371fc1ac
U01065,NA,android,452,True,4.11,False,10.0,096f927b83
U01066,EAST_ASIA,desktop,372,True,3.79,False,20.74,1f4f11e2a5
U01067,SEA,ios,330,True,3.75,False,24.11,5b2b1b9394
U01068,EU,desktop,58,True,4.79,False,10.0,27a97d4944
U01069,LATAM,console,336,True,3.6,False,10.0,fa7c4ec933
U01070,NA,desktop,148,False,3.68,False,36.56,8a9250c98c
U01071,SEA,android,100,True,3.54,True,10.0,3be8764a94
U01072,OCE,desktop,343,False,4.19,False,16.8,9f66c8c7da
U01073,EU,ios,288,True,3.4,False,47.63,6b6a724923
U01074,LATAM,ios,441,False,4.65,False,17.89,18b09e9db1
U01075,OCE,desktop,444,True,4.59,False,32.88,63ef4a8f0e
U01076,NA,android,491,False,4.35,True,19.41,9c0126c739
U01077,EAST_ASIA,desktop,49,True,5.0,True,48.44,2cd7d080b4
U01078,NA,android,969,True,4.73,False,22.21,53753f7978
U01079,EAST_ASIA,desktop,519,True,3.08,False,134.44,d0f086e5bf
U01080,EU,desktop,1,False,5.0,False,20.44,6f2bccc9de
U01081,SEA,desktop,49,True,4.38,False,18.05,bd1ffda5c0
U01082,SEA,desktop,52,False,3.83,False,20.71,0c05878c47
U01083,EU,desktop,88,False,2.44,False,22.55,8bfaa9cf08
U01084,EAST_ASIA,console,43,True,3.78,False,21.93,a703e219e3
U01085,EU,desktop,576,False,4.65,False,14.39,7ccc53a1f6
U01086,SEA,desktop,382,True,3.4,False,63.61,6a871f3352
U01087,EU,ios,80,True,4.77,False,10.0,2accc5b183
U01088,LATAM,desktop,41,False,3.7,False,25.14,e37b8f8a90
U01089,OCE,desktop,53,False,4.06,False,25.51,fe479deddd
U01090,NA,android,506,False,4.69,False,20.44,43bc61aecc
U01091,EU,android,151,False,2.33,False,10.0,e7c19c8f00
U01092,OCE,ios,563,False,3.29,False,10.0,b2b6218a3a
U01093,NA,ios,256,True,4.26,False,74.38,ce134e6e55
U01094,EU,desktop,34,True,4.23,False,25.48,e2ad6044ab
U01095,EU,ios,186,True,4.27,False,17.77,4f5a7d16b6
U01096,NA,console,241,True,4.6,False,19.07,db6d8786fb
U01097,SEA,ios,90,True,5.0,False,15.93,19c42853ed
U01098,EU,ios,371,True,5.0,False,13.77,bfaf30e8b8
U01099,LATAM,ios,249,True,4.09,False,29.18,b0c50f68e9
U01100,NA,desktop,131,False,4.68,False,15.62,c4ff893d61
U01101,EAST_ASIA,desktop,59,True,4.71,False,16.79,9fadcba049
U01102,LATAM,desktop,95,False,4.82,True,10.0,ba352b0cee
U01103,OCE,android,37,True,4.33,False,76.77,e14ebe99e2
U01104,SEA,ios,50,True,5.0,False,11.15,3ab1613117
U01105,EU,ios,25,True,4.18,False,10.0,68c7c1a74e
U01106,SEA,desktop,305,False,2.99,True,12.47,d18d88389e
U01107,NA,desktop,627,False,4.33,False,10.0,89e341aaf7
U01108,OCE,desktop,295,False,5.0,True,165.55,a3f115e28a
U01109,LATAM,android,20,True,3.89,False,29.19,ff18a8b75e
U01110,NA,android,51,True,3.89,False,10.0,cd213d85c0
U01111,LATAM,android,202,True,3.98,False,23.01,4cd51b70db
U01112,EU,desktop,216,True,3.55,False,24.77,c957172b4d
U01113,OCE,ios,116,True,4.11,False,16.21,c415fbeda4
U01114,SEA,android,7,False,3.89,False,47.99,58dedc00b2
U01115,NA,desktop,48,False,5.0,False,34.75,aa2b28bc40
U01116,NA,desktop,354,True,4.68,False,13.11,2a73da99eb
U01117,EU,desktop,23,False,4.75,False,17.17,8573669f56
U01118,EU,desktop,29,False,3.81,False,10.0,072df76016
U01119,SEA,desktop,16,True,4.15,False,10.0,0c054232d8
U01120,LATAM,console,445,False,4.06,False,10.0,3860f72010
U01121,LATAM,android,50,False,3.76,False,34.57,46c6d857db
U01122,EAST_ASIA,desktop,34,True,3.99,False,66.2,26ddd5cceb
U01123,OCE,desktop,727,True,4.05,False,10.0,b24c2facfc
U01124,EU,desktop,311,False,5.0,False,26.44,1259cf11fb
U01125,NA,desktop,280,True,4.69,True,44.43,274db30c83
U01126,EU,desktop,187,True,4.96,False,10.0,8fd5ea9cd9
U01127,EAST_ASIA,ios,327,False,4.08,False,15.68,bb9ed16de0
U01128,OCE,ios,52,False,4.3,False,60.76,aa55eaa29e
U01129,OCE,desktop,31,True,3.46,False,63.75,e940237169
U01130,LATAM,desktop,21,True,5.0,False,51.22,54b1800249
U01131,EU,desktop,137,False,4.59,False,13.32,34ffa27bc2
U01132,EU,desktop,431,False,4.5,False,10.0,0db0330057
U01133,SEA,android,170,False,3.62,False,17.52,26b08379b6
U01134,EAST_ASIA,desktop,910,True,3.91,False,16.25,42558b4f5a
U01135,OCE,android,112,False,3.86,False,10.0,f478d64f5a
U01136,SEA,ios,145,True,3.42,False,10.0,0a0045b5ef
U01137,OCE,ios,497,True,5.0,False,26.08,7bc2668bb4
U01138,EU,android,98,False,4.64,False,87.55,b8abfaad17
U01139,EAST_ASIA,ios,9,True,5.0,False,35.3,226993593d
U01140,NA,android,3,True,4.23,False,33.45,f8f22d6bbb
U01141,EAST_ASIA,android,17,True,4.49,False,99.9,5733e795b4
U01142,NA,ios,84,False,4.05,False,13.36,46fbb2b8c8
U01143,NA,desktop,102,True,5.0,False,64.32,0759f2c11c
U01144,EAST_ASIA,ios,163,True,5.0,True,38.87,74e36161b9
U01145,EU,android,220,True,4.77,False,22.57,8d60dffc80
U01146,EU,desktop,234,True,4.39,True,28.74,737a923581
U01147,EAST_ASIA,desktop,3,True,2.82,False,10.0,f8ab1fdfcd
U01148,OCE,desktop,133,True,5.0,False,20.35,cce4b90480
U01149,EAST_ASIA,desktop,124,False,4.44,False,45.21,a3b93f7c52
U01150,EAST_ASIA,desktop,9,True,5.0,False,10.83,6737143ce6
U01151,NA,desktop,2,True,3.79,False,22.64,60fd27dfa4
U01152,EAST_ASIA,desktop,417,False,3.06,False,19.69,967dc71931
U01153,EAST_ASIA,desktop,584,False,4.17,False,25.98,0f2ccb1c26
U01154,SEA,android,3,False,3.57,False,10.0,fec07c9855
U01155,LATAM,android,848,True,4.86,False,14.15,8f3eeb0bfc
U01156,SEA,desktop,67,True,4.75,False,16.7,240d667a04
U01157,NA,android,212,False,3.88,False,19.12,fa99de2a85
U01158,EAST_ASIA,desktop,172,True,4.67,False,10.0,888b6e7cf8
U01159,SEA,desktop,3,False,5.0,False,21.69,bd2d1af22f
U01160,NA,android,242,True,4.35,False,10.0,3e4c29165f
U01161,NA,ios,7,False,4.35,False,13.71,0a151e4230
U01162,NA,console,1041,True,4.35,False,10.57,e6677b08ff
U01163,SEA,desktop,1729,True,4.68,False,15.65,ffb625c3f7
U01164,SEA,desktop,287,True,4.23,False,14.71,cb2447ddfb
U01165,EU,ios,2,False,4.78,True,11.7,7608387461
U01166,OCE,android,232,True,4.92,False,31.55,ec8b3c52ef
U01167,SEA,desktop,1042,False,4.32,True,41.47,13a91af01e
U01168,SEA,desktop,226,True,4.01,False,197.44,41a1dc8ae5
U01169,SEA,desktop,4,True,4.69,False,19.86,045c4163b9
U01170,OCE,console,166,False,3.35,False,41.89,e4bfcc9168
U01171,EAST_ASIA,desktop,74,False,4.1,True,10.0,e9033bb564
U01172,LATAM,desktop,76,False,4.14,True,19.83,d5b5af1ee1
U01173,EAST_ASIA,desktop,495,False,4.1,False,22.74,7826118a6a
U01174,EU,android,561,False,3.35,False,21.01,e6da97a9cd
U01175,EU,ios,390,False,4.03,False,12.15,2c983a97c8
U01176,NA,console,472,True,4.92,False,13.92,207f543dac
U01177,SEA,android,1,False,4.78,False,10.0,85b01b67b4
U01178,EAST_ASIA,desktop,185,True,4.61,False,12.47,0509616347
U01179,SEA,ios,94,True,4.37,False,10.0,0bd68e234e
U01180,EU,desktop,47,True,4.46,False,10.0,9a863a8635
U01181,EU,desktop,3,False,3.77,True,71.08,1bd04291c4
U01182,OCE,ios,422,False,3.84,False,10.0,0f87d91fd9
U01183,NA,ios,259,True,5.0,False,10.0,3c25325c87
U01184,SEA,android,147,True,4.23,True,20.37,9a1c8d8bf5
U01185,NA,desktop,640,True,4.58,False,24.63,bd2b159e22
U01186,NA,desktop,139,True,4.08,False,24.35,031ad24e13
U01187,NA,desktop,159,True,4.16,False,73.33,f789d5fa49
U01188,OCE,android,146,False,3.79,True,46.21,9bc9b2f4ca
U01189,NA,desktop,88,False,4.9,False,180.1,3182f54df0
U01190,NA,desktop,2,False,3.68,False,21.24,c889dc3d3f
U01191,EU,android,231,False,4.76,False,14.09,f7b1802a89
U01192,NA,desktop,86,True,4.47,False,12.73,9caad483c6
U01193,LATAM,desktop,140,True,3.96,False,27.15,66e22c21df
U01194,OCE,android,200,True,4.04,False,29.2,ce95cd75af
U01195,EAST_ASIA,android,355,True,3.86,False,90.05,0a12cc8a5f
U01196,OCE,ios,329,True,3.46,False,59.28,f5047b9aa4
U01197,EU,desktop,266,True,5.0,False,15.2,671a0dddb4
U01198,EU,console,205,False,3.94,False,10.0,01fb4f390c
U01199,EAST_ASIA,desktop,680,False,4.06,False,41.85,ac666fa3b2
U01200,LATAM,desktop,3,True,3.81,False,10.0,3526cea076
U01201,EAST_ASIA,ios,106,True,3.12,False,10.24,6cde13d415
U01202,OCE,ios,672,False,5.0,False,10.0,57cd71c804
U01203,OCE,android,42,True,3.94,True,38.88,b6aa8dd96b
U01204,EAST_ASIA,desktop,2,False,3.5,False,38.54,28278166b4
U01205,LATAM,ios,225,False,4.61,False,14.31,e449174958
U01206,OCE,desktop,356,True,3.42,False,10.0,6f47b14b24
U01207,EAST_ASIA,desktop,23,False,4.71,False,10.0,f19fcd8c2b
U01208,SEA,desktop,2,False,3.57,False,68.51,e10874c2ee
U01209,LATAM,desktop,105,True,3.89,False,70.34,e62fe05f22
U01210,EAST_ASIA,desktop,185,False,4.35,False,39.76,b8a945aae4
U01211,EU,desktop,701,True,4.76,False,10.0,05cab9a2ed
U01212,OCE,desktop,584,True,4.22,False,10.0,84bf68e0b2
U01213,SEA,ios,104,False,5.0,True,10.0,2be92d3781
U01214,EAST_ASIA,desktop,124,True,3.39,False,16.47,5b00253fb6
U01215,SEA,android,127,True,4.69,True,21.84,7a63273637
U01216,EU,desktop,82,False,4.95,False,24.27,e15f1cee01
U01217,LATAM,desktop,1565,False,3.33,False,10.72,0b93f929d9
U01218,OCE,desktop,109,True,4.45,False,58.79,390c84ffe2
U01219,SEA,ios,102,True,4.12,False,15.32,0ac392d6c2
U01220,NA,android,3,False,4.09,True,40.19,0ae115f6f8
U01221,EU,desktop,613,True,4.15,False,10.0,5c23812db8
U01222,SEA,android,401,True,4.14,False,10.0,76b1c20445
U01223,EAST_ASIA,desktop,114,False,4.54,False,27.65,1f3aff3849
U01224,NA,desktop,1,True,3.32,False,10.0,9ba96187fd
U01225,EAST_ASIA,android,101,False,3.92,False,15.43,710d73585f
U01226,EAST_ASIA,desktop,18,True,4.19,False,10.0,7778e76c3c
U01227,EU,ios,483,False,3.2,False,10.0,e3135b83f3
U01228,LATAM,desktop,447,True,3.64,False,18.9,9922a629c2
U01229,NA,desktop,809,False,4.21,False,106.49,94737437a8
U01230,EU,console,1110,False,4.67,False,12.17,f28b165f3a
U01231,NA,android,73,False,4.71,True,17.53,b0d48c2f3b
U01232,SEA,ios,2,False,5.0,False,10.0,0ef3d3f400
U01233,OCE,android,1033,False,4.09,False,10.0,1a81e32e06
U01234,EU,desktop,275,True,4.36,True,22.98,611b2538b0
U01235,EU,android,119,True,4.57,False,16.03,7136631e75
U01236,LATAM,desktop,2,False,3.16,False,26.58,d0c5320159
U01237,EAST_ASIA,android,60,True,4.3,True,34.23,3af4fd23d6
U01238,LATAM,desktop,291,True,4.18,False,54.96,09f3f43c8e
U01239,EAST_ASIA,ios,64,False,4.83,False,10.04,6ed1a596bd
U01240,SEA,desktop,117,True,3.96,False,10.0,6510c1a1a8
